date,adr_ATM_1M,adr_P25_1M,adr_C25_1M,adr_ATM_3M,adr_ATM_1Y,adr_ADR_SPOT,loc_ATM_1M,loc_P25_1M,loc_C25_1M,loc_ATM_3M,loc_ATM_1Y,loc_LOC_SPOT,fx_ATM_1M,fx_RR_1M,fx_BF_1M,fx_ATM_3M,fx_RR_3M,fx_BF_3M,fx_ATM_1Y,fx_RR_1Y,fx_BF_1Y,fx_FX_SPOT
2021-08-12,27.41,28.3229,28.6936,31.617,32.926,781.07,26.477,27.3616,24.9122,29.147,30.053,669.3,4.8,-0.1025,0.0825,5.225,-0.105,0.1,5.81,-0.235,0.26,1.17
2021-08-13,27.096,29.1081,25.4335,30.781,32.126,788.96,26.128,25.6048,23.0104,29.178,30.07,665.6,4.96,-0.08,0.0775,5.2275,-0.105,0.1025,5.8,-0.225,0.26,1.18
2021-08-16,27.289,33.4572,28.8554,30.653,32.106,787.35,27.218,32.3683,29.1371,29.652,30.221,664.6,5.1975,-0.08,0.0775,5.3275,-0.1025,0.1025,5.8,-0.235,0.26,1.18
2021-08-17,28.695,33.553,31.4763,32.0,32.632,776.56,26.629,31.4266,28.5702,29.64,30.468,664.7,5.355,-0.1375,0.0825,5.4725,-0.145,0.1125,5.89,-0.275,0.255,1.17
2021-08-18,29.143,35.5084,34.5277,32.006,32.905,772.45,26.413,30.1274,26.7758,29.581,30.469,666.6,5.2375,-0.1375,0.085,5.435,-0.1425,0.1125,5.8825,-0.275,0.2575,1.17
2021-08-19,29.797,45.7796,36.9003,32.112,32.895,781.51,28.193,37.0195,32.5828,30.474,30.716,664.4,5.3,-0.1575,0.0775,5.5175,-0.15,0.11,5.915,-0.275,0.255,1.17
2021-08-20,26.742,27.9871,27.3168,30.318,31.748,788.18,26.672,29.1941,25.3358,29.274,30.108,672.6,5.17,-0.1475,0.0775,5.3825,-0.13,0.11,5.8625,-0.27,0.255,1.17
2021-08-23,27.333,29.2414,25.4516,29.901,31.647,811.62,25.003,26.0003,23.2034,28.486,30.065,686.3,5.465,-0.1,0.08,5.375,-0.1025,0.1125,5.825,-0.245,0.245,1.17
2021-08-24,27.144,28.4725,24.2455,29.792,31.753,805.61,25.49,26.3974,23.5151,28.997,30.487,683.4,5.4125,-0.0875,0.08,5.33,-0.1025,0.1125,5.79,-0.23,0.24,1.18
2021-08-25,26.088,28.4105,24.9492,29.863,31.523,807.87,25.612,26.1375,23.5486,28.819,30.7,688.4,5.3475,-0.085,0.0775,5.31,-0.1025,0.1075,5.765,-0.235,0.24,1.18
2021-08-26,27.965,29.4569,25.6546,29.965,32.042,810.94,26.101,26.5924,23.8866,29.145,31.128,688.3,5.42,-0.0875,0.08,5.41,-0.1025,0.1075,5.7825,-0.2475,0.24,1.18
2021-08-27,27.032,26.9692,22.2994,29.483,31.732,832.92,25.258,25.3912,22.6104,28.625,30.85,703.5,5.2575,-0.09,0.08,5.33,-0.1025,0.1075,5.7675,-0.245,0.2375,1.18
2021-08-30,27.137,26.7229,23.4407,29.978,31.839,839.59,26.218,26.7675,23.7908,28.845,30.881,709.6,5.335,-0.075,0.08,5.265,-0.095,0.1075,5.7425,-0.25,0.24,1.18
2021-08-31,27.135,27.8102,23.9338,29.346,31.847,833.04,26.867,27.5243,24.3631,29.172,31.035,704.5,5.3775,-0.05,0.0775,5.265,-0.1075,0.1075,5.755,-0.25,0.23,1.18
2021-09-01,27.316,27.3287,23.9489,29.263,31.654,842.17,26.509,26.8323,23.819,29.019,31.253,714.2,5.3775,-0.0425,0.075,5.2625,-0.0725,0.1075,5.7275,-0.26,0.2425,1.18
2021-09-02,27.041,28.151,23.7861,29.706,31.871,861.28,26.05,25.9629,22.7519,28.797,31.008,722.2,5.14,-0.05,0.075,5.22,-0.075,0.1075,5.6025,-0.265,0.235,1.19
2021-09-03,27.907,25.5807,24.0088,30.448,32.227,858.105,27.477,27.2369,24.3216,29.538,31.252,721.8,5.04,-0.0525,0.075,5.165,-0.07,0.1075,5.55,-0.2625,0.235,1.19
2021-09-07,28.957,28.651,25.6007,30.656,32.743,861.77,28.71,30.385,27.017,29.82,31.384,730.2,5.1275,-0.055,0.075,5.05,-0.0725,0.1025,5.485,-0.2825,0.23,1.18
2021-09-08,30.266,28.7922,25.3565,31.231,32.448,857.99,30.719,32.8387,29.0603,31.076,32.1,722.4,5.3175,-0.07,0.075,5.18,-0.105,0.0975,5.5575,-0.315,0.23,1.18
2021-09-09,30.113,31.204,26.5921,31.827,32.473,853.5,30.634,31.224,27.5911,31.138,32.231,721.4,4.985,-0.0925,0.075,5.105,-0.1175,0.0975,5.5375,-0.315,0.23,1.18
2021-09-10,31.352,32.7098,27.3469,32.399,32.449,858.87,30.246,30.4383,27.3968,31.065,32.274,732.1,4.8325,-0.0825,0.075,5.065,-0.1075,0.0975,5.4925,-0.315,0.2275,1.18
2021-09-13,29.935,34.4982,29.0544,31.564,32.074,871.24,31.44,36.8359,33.1636,31.246,32.107,735.0,5.0125,-0.0875,0.075,5.0525,-0.105,0.0975,5.505,-0.315,0.225,1.18
2021-09-14,29.882,36.4754,33.3603,31.547,32.254,888.07,30.126,33.1552,29.3402,30.205,31.699,753.4,4.855,-0.085,0.075,4.94,-0.1,0.0975,5.485,-0.315,0.2275,1.18
2021-09-15,28.605,30.5423,27.2712,31.311,32.09,889.33,31.192,36.4425,33.5242,31.137,31.944,745.1,4.795,-0.085,0.075,4.925,-0.1,0.0975,5.495,-0.315,0.2275,1.18
2021-09-16,30.355,31.2651,27.8635,31.272,31.74,887.31,30.472,32.8418,32.1151,30.518,31.442,748.1,4.8375,-0.1,0.075,5.165,-0.115,0.0975,5.54,-0.315,0.2275,1.18
2021-09-17,31.557,32.1336,29.9419,31.212,32.36,859.85,32.15,34.7735,31.0334,31.627,31.795,730.9,4.8975,-0.0975,0.075,5.23,-0.115,0.0975,5.545,-0.3275,0.225,1.17
2021-09-20,35.825,38.5691,32.4152,33.316,33.797,840.74,33.724,37.4603,32.8059,32.111,32.224,717.5,5.2575,-0.1675,0.08,5.355,-0.185,0.11,5.6075,-0.3375,0.225,1.17
2021-09-21,34.814,38.5309,32.9262,33.255,33.208,854.73,32.513,36.1511,31.4154,31.288,32.072,731.7,5.04,-0.1475,0.08,5.265,-0.17,0.1125,5.585,-0.345,0.2275,1.17
2021-09-22,33.244,35.1592,28.6672,32.027,32.098,864.74,31.467,34.4886,30.3599,30.824,31.784,738.7,4.99,-0.165,0.08,5.2025,-0.185,0.1125,5.565,-0.345,0.23,1.17
2021-09-23,32.23,34.0254,30.6131,31.897,32.466,879.78,30.112,32.7111,29.0926,29.921,31.438,753.8,4.5125,-0.15,0.08,5.055,-0.1975,0.1125,5.485,-0.345,0.2275,1.17
2021-09-24,33.145,33.4446,27.9377,31.156,32.825,868.82,31.045,33.6858,30.4415,30.645,31.875,739.4,4.465,-0.15,0.0775,5.0025,-0.175,0.11,5.4575,-0.3625,0.23,1.17
2021-09-27,33.859,35.9888,32.7937,32.038,32.668,835.31,33.799,38.1086,34.4782,31.84,32.419,716.9,4.515,-0.165,0.0825,4.935,-0.1925,0.1125,5.435,-0.37,0.23,1.17
2021-09-28,37.639,47.326,38.2591,33.26,33.08,780.17,38.409,45.9362,40.2146,34.244,33.356,665.2,4.6775,-0.21,0.0825,5.0175,-0.2175,0.1125,5.46,-0.3825,0.23,1.17
2021-09-29,35.445,40.2648,34.7061,34.386,33.239,750.42,34.901,39.5674,35.1309,32.864,32.44,647.7,5.2325,-0.3875,0.0875,5.2425,-0.3725,0.1175,5.585,-0.45,0.235,1.16
2021-09-30,35.429,35.7879,33.6135,34.123,33.734,745.11,33.49,36.1121,32.9313,32.406,32.139,645.9,5.08,-0.38,0.0925,5.21,-0.4,0.1275,5.5425,-0.4875,0.25,1.16
2021-10-01,34.98,35.4721,33.0753,33.099,33.244,741.81,33.851,36.0804,32.3949,32.699,32.376,632.5,4.845,-0.35,0.09,5.08,-0.3725,0.1275,5.485,-0.485,0.2475,1.16
2021-10-04,38.623,43.8345,36.3765,34.758,34.315,712.94,37.212,43.1996,38.8427,34.525,32.979,611.6,5.1075,-0.32,0.0875,5.08,-0.34,0.125,5.5375,-0.4625,0.25,1.16
2021-10-05,36.259,39.0613,34.3812,35.326,34.526,732.87,34.703,38.508,35.2363,32.973,32.199,636.9,5.0175,-0.305,0.095,5.09,-0.3275,0.125,5.535,-0.4375,0.25,1.16
2021-10-06,36.986,41.1634,34.3618,34.874,34.353,732.5,35.405,39.7389,35.4334,33.322,32.277,629.3,5.305,-0.385,0.125,5.35,-0.4175,0.1575,5.7375,-0.5,0.2725,1.16
2021-10-07,35.328,36.4335,33.5796,33.507,34.085,746.82,33.792,35.8354,32.51,32.282,31.703,651.5,5.07,-0.35,0.105,5.14,-0.38,0.1425,5.625,-0.475,0.2625,1.16
2021-10-08,34.213,35.7446,30.7637,33.286,33.887,730.27,34.953,35.2992,32.3925,32.355,31.969,634.6,4.935,-0.37,0.1125,5.07,-0.3925,0.15,5.6175,-0.4875,0.25,1.16
2021-10-11,33.944,42.5941,35.3864,33.253,33.674,721.89,34.261,38.1328,34.4388,32.127,31.847,630.3,5.1475,-0.37,0.12,5.1925,-0.4,0.15,5.665,-0.485,0.2525,1.16
2021-10-12,33.589,42.6594,33.5215,33.235,33.196,725.05,36.026,41.8901,38.1628,32.657,32.104,626.4,5.23,-0.435,0.12,5.3025,-0.455,0.1525,5.735,-0.5025,0.2525,1.15
2021-10-13,33.752,40.9184,38.5826,33.116,32.96,744.42,34.914,42.9253,39.0464,32.374,31.705,641.5,5.0525,-0.3875,0.1175,5.23,-0.4175,0.1475,5.7075,-0.51,0.2525,1.16
2021-10-14,32.346,38.0111,34.1994,31.939,32.65,778.29,33.146,39.5902,37.1081,31.528,31.288,666.2,4.9175,-0.245,0.1175,5.1875,-0.35,0.15,5.6875,-0.5,0.2525,1.16
2021-10-15,30.33,37.7856,35.2966,30.582,32.186,789.4,32.191,34.1705,30.5167,30.405,30.918,676.3,4.9075,-0.22,0.115,5.1325,-0.32,0.1475,5.6925,-0.51,0.2525,1.16
2021-10-18,31.886,34.1361,31.2929,31.467,32.681,788.22,32.616,34.5417,31.2065,31.244,31.247,674.9,5.0825,-0.21,0.1175,5.1925,-0.325,0.15,5.7025,-0.51,0.2525,1.16
2021-10-19,32.332,34.8106,30.8839,31.852,33.263,800.96,31.796,34.4709,31.019,30.865,31.343,683.0,5.075,-0.12,0.1125,5.23,-0.25,0.15,5.705,-0.5,0.2525,1.16
2021-10-20,29.129,31.2474,28.7375,31.708,32.806,767.7,30.834,33.4101,30.2811,31.052,31.631,657.1,4.9125,-0.1475,0.105,5.1225,-0.275,0.1425,5.61,-0.5175,0.2525,1.17
2021-10-21,27.726,30.9735,27.621,29.816,32.809,787.56,29.3,31.5694,28.9272,30.348,31.518,666.3,4.7575,-0.1475,0.0975,5.0925,-0.235,0.1375,5.6075,-0.5,0.2525,1.16
2021-10-22,28.887,33.9465,29.0294,30.802,32.976,800.97,28.676,30.9265,28.1125,29.906,31.381,690.5,4.6875,-0.1475,0.0975,4.995,-0.235,0.135,5.5675,-0.49,0.2525,1.16
2021-10-25,29.172,32.6683,29.9541,31.814,33.128,788.44,28.972,31.4619,28.6334,29.962,31.421,685.6,4.895,-0.17,0.0975,5.0925,-0.255,0.1375,5.6325,-0.4925,0.2525,1.16
2021-10-26,29.412,31.8882,29.5833,31.773,32.912,791.23,28.046,30.2917,27.6403,29.482,31.161,679.9,4.8275,-0.1725,0.0975,5.0325,-0.27,0.1375,5.6,-0.4825,0.2525,1.16
2021-10-27,28.301,30.5877,29.1631,30.674,32.896,801.0,27.333,29.0903,26.8775,29.016,30.95,694.8,4.9125,-0.175,0.0925,5.1,-0.2725,0.1375,5.6125,-0.4825,0.235,1.16
2021-10-28,28.429,31.1159,28.8991,31.753,32.823,813.19,27.193,29.1681,26.8602,28.874,30.749,698.4,4.8475,-0.18,0.0925,5.165,-0.2775,0.1375,5.6475,-0.485,0.24,1.17
2021-10-29,28.379,29.6199,27.806,31.251,32.723,812.88,27.086,28.9609,26.5337,28.835,30.715,700.5,5.055,-0.245,0.095,5.34,-0.35,0.1375,5.8175,-0.515,0.2375,1.16
2021-11-01,28.74,32.1341,29.1895,31.289,32.772,807.45,27.719,30.0385,27.7274,29.24,30.815,696.6,5.035,-0.27,0.095,5.325,-0.3525,0.1425,5.8125,-0.535,0.24,1.16
2021-11-02,28.224,29.9746,28.2227,31.536,32.66,812.02,27.024,28.8127,26.7703,28.924,30.726,704.8,5.045,-0.24,0.09,5.315,-0.335,0.1375,5.8275,-0.5325,0.2375,1.16
2021-11-03,28.844,31.1252,29.2148,31.447,33.041,830.02,27.56,28.9669,26.8469,29.238,30.945,707.4,4.7775,-0.24,0.09,5.1775,-0.3325,0.1325,5.7425,-0.53,0.235,1.16
2021-11-04,29.368,35.0873,31.4763,32.187,33.441,850.49,27.94,29.8527,27.7979,29.565,31.083,725.0,4.785,-0.24,0.0925,5.21,-0.3325,0.1325,5.7175,-0.535,0.24,1.16
2021-11-05,34.381,38.6748,35.3071,34.606,34.401,847.0,29.81,32.4699,31.7423,30.898,31.394,737.1,4.6575,-0.245,0.0925,5.08,-0.34,0.1325,5.6925,-0.54,0.2375,1.16
2021-11-08,32.837,35.8226,34.5144,34.133,34.394,849.93,30.003,32.9491,32.2812,31.046,31.643,734.8,4.78,-0.24,0.09,5.12,-0.3375,0.13,5.6975,-0.535,0.235,1.16
2021-11-09,31.149,34.791,32.0476,32.618,33.993,850.05,28.919,31.0134,29.8521,30.671,31.705,731.7,5.005,-0.175,0.0875,5.26,-0.2825,0.1275,5.7225,-0.5225,0.23,1.16
2021-11-10,30.857,36.1194,34.8549,32.802,34.16,817.85,29.455,31.9264,30.2034,31.035,31.87,719.7,5.3725,-0.2225,0.0875,5.5075,-0.335,0.1275,5.86,-0.535,0.235,1.15
2021-11-11,30.442,32.4684,31.3596,32.271,33.681,833.39,28.633,30.8809,28.6588,30.386,31.74,730.2,5.3375,-0.3775,0.1125,5.6225,-0.425,0.1425,5.9175,-0.605,0.25,1.15
2021-11-12,31.236,30.6424,30.5141,32.115,33.351,851.63,27.328,27.8548,26.6374,29.912,31.416,738.9,5.3325,-0.3875,0.11,5.6025,-0.435,0.14,5.925,-0.63,0.245,1.14
2021-11-15,31.374,34.1202,34.7586,33.042,33.654,856.72,28.251,34.1459,32.7755,30.071,31.432,752.6,5.725,-0.4525,0.1125,5.805,-0.47,0.155,6.0,-0.6275,0.2475,1.14
2021-11-16,29.425,31.7141,31.6864,31.914,33.501,860.55,27.704,32.4329,31.237,29.958,31.597,754.5,6.9,-0.625,0.13,6.265,-0.63,0.1625,6.24,-0.6775,0.2625,1.13
2021-11-17,28.551,34.5468,35.5565,31.842,33.59,859.46,26.181,29.7426,28.9287,29.083,31.413,765.5,6.615,-0.535,0.1375,6.07,-0.585,0.185,6.075,-0.655,0.265,1.13
2021-11-18,30.029,36.9795,36.2113,32.803,33.826,879.12,27.493,37.2314,37.5084,29.848,31.884,770.5,6.42,-0.2575,0.135,6.0725,-0.4225,0.1775,6.04,-0.59,0.265,1.14
2021-11-19,32.837,30.354,31.9857,34.033,34.13,857.17,28.423,29.9289,28.0424,30.585,32.211,759.9,6.7,-0.45,0.155,6.265,-0.555,0.2,6.165,-0.655,0.28,1.13
2021-11-22,32.322,34.034,32.2897,33.973,34.361,825.75,29.963,31.4229,29.3712,30.843,32.442,747.3,6.93,-0.4575,0.165,6.37,-0.5425,0.205,6.225,-0.67,0.28,1.12
2021-11-23,36.825,36.3417,35.5661,35.098,34.689,807.48,35.47,37.8281,34.7886,33.888,33.391,706.1,6.77,-0.4325,0.16,6.31,-0.5275,0.205,6.27,-0.65,0.2775,1.12
2021-11-24,33.979,36.1336,34.1427,35.559,35.065,802.39,34.95,37.6624,34.0367,33.783,33.083,709.0,6.81,-0.4175,0.1575,6.36,-0.52,0.2,6.2975,-0.6625,0.2775,1.12
2021-11-26,35.894,39.9156,36.3455,36.073,35.02,782.02,39.358,43.6901,38.5656,36.089,34.427,685.6,6.9225,-0.085,0.1775,6.5625,-0.24,0.2325,6.36,-0.5225,0.3075,1.13
2021-11-29,36.904,39.334,35.7439,35.419,34.712,815.01,36.629,40.4377,36.1351,34.737,33.905,704.8,6.625,-0.1,0.17,6.3175,-0.25,0.225,6.23,-0.53,0.29,1.13
2021-11-30,43.25,46.5503,42.1837,38.552,36.435,791.51,38.651,43.4666,39.4945,35.594,34.223,699.6,7.095,-0.1075,0.18,6.5175,-0.25,0.23,6.345,-0.5075,0.3125,1.13
2021-12-01,43.224,45.6533,45.7085,39.14,35.892,804.0,36.17,40.5634,36.0918,34.533,33.849,732.9,6.9,-0.155,0.17,6.4425,-0.275,0.2275,6.285,-0.5175,0.3125,1.13
2021-12-02,44.045,47.5984,42.8103,39.508,36.681,789.38,43.541,52.1274,44.9076,39.506,36.213,690.7,6.515,-0.1375,0.165,6.3275,-0.2625,0.2225,6.16,-0.52,0.31,1.13
2021-12-03,47.707,53.4025,45.7758,43.365,38.117,771.52,44.766,55.1282,46.2632,40.857,36.995,681.2,6.315,-0.1375,0.16,6.2225,-0.275,0.21,6.145,-0.52,0.29,1.13
2021-12-06,42.675,47.1453,41.1423,39.64,36.777,756.39,45.63,56.4861,47.4054,41.024,36.842,662.4,6.425,-0.1375,0.1625,6.2425,-0.27,0.2125,6.135,-0.525,0.29,1.13
2021-12-07,39.498,43.6628,40.6588,37.175,36.365,806.01,39.422,45.0973,42.196,36.897,35.118,717.4,6.4075,-0.15,0.1575,6.2075,-0.2725,0.21,6.2075,-0.52,0.29,1.13
2021-12-08,37.654,38.0306,40.1118,37.237,35.794,803.92,38.698,42.9303,39.6941,36.659,35.222,705.5,6.5,-0.1225,0.1325,6.2525,-0.26,0.1925,6.235,-0.5275,0.28,1.13
2021-12-09,38.793,41.0177,41.3643,37.387,36.781,772.61,38.224,42.8639,39.4207,36.825,35.287,691.0,6.46,-0.06,0.14,6.3475,-0.2,0.185,6.265,-0.505,0.275,1.13
2021-12-10,37.189,41.7875,38.9052,36.939,35.722,781.84,37.866,40.4541,37.806,36.629,35.166,685.0,6.44,-0.0825,0.1425,6.35,-0.2125,0.1825,6.285,-0.52,0.275,1.13
2021-12-13,37.871,43.4702,41.8631,37.14,36.112,764.47,39.008,48.2354,45.445,36.656,34.812,679.2,6.4375,-0.0875,0.14,6.2975,-0.2025,0.18,6.265,-0.505,0.275,1.13
2021-12-14,38.561,52.3389,45.9343,37.956,35.634,754.39,40.098,54.9544,50.2913,37.2,34.962,661.0,6.525,-0.0275,0.135,6.255,-0.17,0.1825,6.28,-0.5,0.275,1.13
2021-12-15,38.308,46.219,45.8757,37.023,35.566,792.22,39.759,57.8501,53.2661,37.17,34.915,678.8,6.095,-0.0025,0.1275,6.1925,-0.17,0.175,6.315,-0.505,0.275,1.13
2021-12-16,43.045,59.8239,54.9145,39.756,36.403,755.0,38.699,52.9141,52.1534,36.52,34.597,675.8,5.42,0.0175,0.1325,5.825,-0.17,0.175,5.965,-0.475,0.275,1.13
2021-12-17,39.673,35.0751,38.5052,39.097,35.891,749.87,40.542,44.2398,41.2246,38.125,35.876,662.0,5.4475,0.0025,0.13,5.85,-0.1525,0.17,5.98,-0.465,0.27,1.12
2021-12-20,44.465,47.2563,45.0643,39.777,36.894,752.88,42.684,46.394,41.5685,39.502,36.741,660.2,5.75,-0.0175,0.1275,6.0,-0.1725,0.1625,6.015,-0.48,0.265,1.13
2021-12-21,41.141,41.085,39.3188,37.123,35.611,783.04,40.103,42.9648,39.091,37.462,35.473,684.0,5.585,-0.02,0.1275,5.8975,-0.175,0.1675,5.99,-0.4975,0.265,1.13
2021-12-22,41.338,43.7785,40.5002,37.492,35.096,792.12,37.219,39.8073,36.9592,35.911,34.898,697.4,5.535,-0.0075,0.1275,5.8525,-0.18,0.1675,5.97,-0.49,0.265,1.13
2021-12-23,37.757,39.9761,38.6219,35.928,35.222,801.41,35.277,37.6817,34.5857,34.489,34.339,707.2,5.3325,-0.0275,0.1075,5.8,-0.1725,0.1525,5.955,-0.495,0.265,1.13
2021-12-27,35.824,37.6234,37.2274,35.247,35.172,811.43,35.004,38.085,34.4056,33.808,34.577,713.1,5.6325,-0.025,0.1175,5.845,-0.1775,0.1625,5.94,-0.495,0.265,1.13
2021-12-28,37.546,39.1037,38.1517,35.677,34.623,804.77,34.758,37.4654,34.1996,34.098,34.172,715.3,5.5575,-0.025,0.12,5.73,-0.1725,0.1575,5.91,-0.485,0.265,1.13
2021-12-29,37.902,39.1178,38.0641,35.176,34.784,801.98,35.543,38.7744,35.5661,34.304,34.2,703.5,5.555,-0.045,0.1125,5.6875,-0.205,0.145,5.9175,-0.495,0.25,1.13
2021-12-30,36.685,39.0458,37.8011,33.497,34.018,800.22,35.206,37.9758,34.9849,34.334,34.135,710.4,5.49,-0.055,0.1125,5.6575,-0.22,0.145,5.82,-0.5,0.235,1.13
2021-12-31,35.554,36.3278,33.2829,33.771,34.618,796.14,35.59,37.0424,38.7892,34.071,33.583,706.7,5.145,-0.1,0.11,5.37,-0.22,0.14,5.575,-0.5,0.235,1.14
2022-01-03,36.252,40.1141,39.1532,34.552,34.557,797.49,36.157,41.7772,38.2545,33.791,33.898,701.7,5.575,-0.15,0.11,5.535,-0.22,0.1425,5.7225,-0.51,0.235,1.13
2022-01-04,38.194,41.6054,40.5726,33.691,34.653,779.19,37.598,44.013,40.0034,34.765,34.001,681.3,5.47,-0.15,0.1025,5.465,-0.245,0.14,5.7125,-0.52,0.23,1.13
2022-01-05,39.925,44.6816,40.9978,36.11,35.355,745.67,37.333,44.607,40.7863,34.408,33.968,670.9,5.39,-0.16,0.0875,5.4175,-0.2475,0.1225,5.6925,-0.52,0.2325,1.13
2022-01-06,39.696,44.907,39.9058,35.106,35.272,763.12,39.513,48.1551,42.8938,35.476,34.143,658.5,5.5325,-0.1725,0.0925,5.5625,-0.255,0.125,5.8,-0.52,0.2325,1.13
2022-01-07,39.822,43.0923,41.7035,35.751,35.771,756.1,38.906,47.4962,42.1502,35.161,33.843,664.9,5.2975,-0.175,0.0925,5.4575,-0.26,0.1275,5.775,-0.5175,0.23,1.14
2022-01-10,41.235,50.2058,45.1089,36.457,35.273,727.17,42.532,55.5621,50.133,37.522,34.826,622.3,5.61,-0.1975,0.095,5.5625,-0.26,0.1325,5.7925,-0.49,0.2325,1.13
2022-01-11,39.041,46.9457,43.0322,35.386,34.539,729.16,39.798,51.5585,46.5273,36.151,34.33,627.0,5.5325,-0.1525,0.1,5.5725,-0.31,0.13,5.8025,-0.5025,0.23,1.14
2022-01-12,37.632,47.097,48.8955,34.252,34.132,742.17,37.794,49.9069,45.66,35.246,33.519,646.3,5.44,-0.0875,0.0875,5.5325,-0.26,0.1225,5.75,-0.43,0.23,1.14
2022-01-13,42.565,51.256,51.6917,38.423,34.909,730.08,37.345,51.3117,47.6605,34.274,33.889,662.8,5.2775,-0.075,0.09,5.495,-0.27,0.1175,5.715,-0.425,0.22,1.15
2022-01-14,38.943,52.5526,52.8477,35.925,34.774,744.53,41.019,57.7213,51.2302,37.37,35.314,642.2,5.365,-0.145,0.08,5.5975,-0.33,0.115,5.77,-0.47,0.22,1.14
2022-01-18,42.886,86.5535,88.2537,39.142,35.857,715.23,42.591,82.8502,79.4363,38.113,34.571,641.4,5.785,-0.25,0.08,5.845,-0.3975,0.125,5.98,-0.495,0.22,1.13
2022-01-19,39.041,48.0828,52.0444,38.349,35.366,698.82,39.496,63.2125,58.4125,37.416,34.794,626.2,5.59,-0.23,0.085,5.7575,-0.4025,0.125,5.935,-0.495,0.225,1.13
2022-01-20,37.789,52.7428,47.6237,36.069,34.952,706.46,36.038,48.6401,45.3412,35.297,34.089,640.0,5.44,-0.18,0.075,5.745,-0.335,0.12,5.935,-0.48,0.225,1.13
2022-01-21,40.404,46.8167,47.1887,38.226,35.945,694.73,38.501,42.0996,36.9507,37.115,34.775,629.3,5.49,-0.23,0.09,5.8025,-0.3825,0.125,5.97,-0.495,0.225,1.13
2022-01-24,41.876,49.1169,39.4881,39.336,37.009,687.42,47.671,49.9746,46.8188,42.084,37.133,585.0,5.855,-0.305,0.1,6.0475,-0.4075,0.135,6.14,-0.5,0.225,1.13
2022-01-25,46.495,52.0136,45.2184,41.864,37.24,648.57,45.713,53.0658,43.8376,41.288,36.834,575.5,5.815,-0.305,0.1,6.045,-0.4825,0.135,6.125,-0.515,0.225,1.13
2022-01-26,47.387,52.8269,46.5879,41.348,36.95,653.26,42.059,48.2955,40.8236,38.52,35.296,590.1,5.57,-0.3,0.1,5.93,-0.4875,0.14,6.065,-0.5,0.225,1.12
2022-01-27,45.562,53.2822,44.2892,41.473,37.072,634.66,43.367,49.7601,42.7874,39.496,35.849,582.6,5.97,-0.385,0.115,6.1525,-0.5325,0.1525,6.16,-0.525,0.23,1.11
2022-01-28,43.416,51.4766,40.8766,40.243,37.164,644.97,43.293,49.5192,42.2302,39.869,36.28,566.1,5.975,-0.405,0.11,6.22,-0.52,0.14,6.215,-0.535,0.23,1.12
2022-01-31,38.82,46.5539,38.6302,38.009,35.799,677.2,40.606,45.7006,40.4016,37.925,35.384,594.2,5.885,-0.315,0.11,6.1825,-0.4875,0.14,6.13,-0.495,0.23,1.12
2022-02-01,39.478,44.7139,38.2518,37.706,35.358,681.48,38.724,43.0197,38.3065,36.98,35.14,600.4,6.03,-0.2,0.11,6.2775,-0.4075,0.1425,6.155,-0.43,0.23,1.13
2022-02-02,38.773,45.0889,39.1924,36.966,35.642,686.75,37.846,41.6108,37.574,36.321,34.741,598.5,6.175,-0.175,0.11,6.265,-0.335,0.14,6.185,-0.3925,0.2275,1.13
2022-02-03,41.553,49.0333,47.0637,39.9,36.437,645.93,39.968,44.1461,40.3823,37.694,35.228,573.8,6.505,0.105,0.11,6.67,-0.16,0.14,6.415,-0.315,0.225,1.14
2022-02-04,40.255,44.9596,42.4625,38.332,36.273,652.81,41.448,46.8013,41.5036,38.574,35.649,564.2,6.49,0.25,0.11,6.745,-0.06,0.1525,6.485,-0.215,0.23,1.14
2022-02-07,41.799,49.1153,41.9672,38.532,35.784,650.03,39.43,44.5141,40.2529,37.3,34.848,572.6,6.445,0.205,0.11,6.8975,-0.065,0.14,6.6,-0.2,0.235,1.14
2022-02-08,39.317,42.4789,39.5456,38.731,35.992,653.47,38.129,42.762,39.5261,37.446,34.894,566.5,6.2,0.21,0.105,6.7525,-0.09,0.14,6.525,-0.2,0.235,1.14
2022-02-09,35.551,41.5154,36.8787,36.508,35.145,680.37,35.351,40.0213,36.4784,35.766,34.194,588.8,6.16,0.1725,0.1025,6.6325,-0.0825,0.14,6.515,-0.2,0.235,1.14
2022-02-10,39.446,47.3622,39.5854,37.939,35.911,656.88,37.371,41.7357,37.9054,35.872,34.494,584.1,6.855,0.1475,0.1025,6.825,-0.07,0.14,6.625,-0.195,0.235,1.14
2022-02-11,44.58,57.604,52.4582,40.833,37.348,628.24,39.327,44.794,40.2157,37.459,35.255,569.5,7.31,-0.21,0.145,7.19,-0.2425,0.1825,6.91,-0.285,0.26,1.14
2022-02-14,44.874,68.3993,59.5501,41.987,37.576,627.91,42.892,59.0612,51.9603,39.482,36.05,559.7,7.275,-0.4425,0.18,7.32,-0.455,0.205,7.035,-0.405,0.275,1.13
2022-02-15,42.512,54.5291,49.1642,39.344,36.515,656.41,40.129,53.7704,47.1821,37.893,35.383,572.9,6.69,-0.2575,0.155,6.875,-0.3175,0.185,6.75,-0.325,0.265,1.14
2022-02-16,41.55,58.6003,50.2022,39.218,36.436,663.86,38.981,51.6529,47.3287,37.348,35.115,573.9,6.7025,-0.2,0.145,6.8125,-0.295,0.18,6.735,-0.295,0.27,1.14
