Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,ADR_SPOT,,,,,,,,
1/21/2020,27.838,28.4856,26.4002,26.204,26.571,298.4,,,,,,,,
1/22/2020,20.443,21.6549,19.3509,24.191,25.551,296.25,,,,,,,,
1/23/2020,21.199,22.3175,19.9047,24.381,25.917,294.32,,,,,,,,
1/24/2020,22.049,23.4326,20.5728,24.653,25.774,295.83,,,,,,,,
1/27/2020,25.569,27.6063,24.2144,26.928,26.64,284.28,,,,,,,,
1/28/2020,23.584,25.4226,21.9787,25.796,26.621,290.18,,,,,,,,
1/29/2020,23.497,24.9807,21.9223,25.502,26.112,296.14,,,,,,,,
1/30/2020,23.665,25.3643,21.764,25.884,25.884,294.38,,,,,,,,
1/31/2020,27.624,31.065,26.0333,28.19,27.347,280.66,,,,,,,,
2/3/2020,26.386,28.7868,24.7533,27.412,27.073,288.16,,,,,,,,
2/4/2020,25.225,27.4529,23.3441,26.56,26.419,299.23,,,,,,,,
2/5/2020,24.228,25.7007,22.3866,26.355,26.333,306.32,,,,,,,,
2/6/2020,23.173,23.9816,20.9919,25.783,25.708,309.55,,,,,,,,
2/7/2020,24.547,26.0535,22.3437,26.381,26.442,304.97,,,,,,,,
2/10/2020,24.381,25.5596,22.2522,26.603,26.869,309.68,,,,,,,,
2/11/2020,24.851,26.1992,22.7049,26.313,26.543,316.01,,,,,,,,
2/12/2020,23.768,23.5587,21.3282,26.162,26.618,317.44,,,,,,,,
2/13/2020,24.654,24.1791,21.0728,26.81,27.051,317.25,,,,,,,,
2/14/2020,23.803,22.3242,19.5721,26.173,26.449,316.3,,,,,,,,
2/18/2020,25.807,30.3887,27.2724,27.073,27.071,309.18,,,,,,,,
2/19/2020,25.387,27.5498,24.4037,26.974,26.728,317.39,,,,,,,,
2/20/2020,24.884,27.7858,26.9857,26.719,26.87,313.47,,,,,,,,
2/21/2020,27.764,27.9191,27.3457,28.833,28.043,306,,,,,,,,
2/24/2020,34.433,38.5192,31.7926,31.576,29.268,290.4,,,,,,,,
2/25/2020,39.16,45.5734,36.2622,34.39,30.489,284.59,,,,,,,,
2/26/2020,36.448,40.8886,33.707,33.573,30.54,286.32,,,,,,,,
2/27/2020,45.627,52.6469,43.1024,38.377,33.737,277.23,,,,,,,,
2/28/2020,54.122,68.8663,51.2015,41.349,33.737,276.71,,,,,,,,
3/2/2020,39.937,49.458,35.2708,34.615,30.984,287.49,,,,,,,,
3/3/2020,42.927,54.0847,40.3501,36.362,32.089,284.3,,,,,,,,
3/4/2020,37.283,43.0736,31.4912,33.79,31.006,301.61,,,,,,,,
3/5/2020,44.374,57.5566,41.1873,37.858,33.091,288.25,,,,,,,,
3/6/2020,44.567,52.5547,37.5729,40.31,34.653,288.11,,,,,,,,
3/9/2020,56.714,75.1391,60.4806,47.678,40.524,263.91,,,,,,,,
3/10/2020,49.855,62.2844,48.6601,44.204,38.408,279.76,,,,,,,,
3/11/2020,57.6,80.2962,62.2232,48.351,41.868,264.14,,,,,,,,
3/12/2020,76.5,110.0381,87.1601,61.762,48.161,240.75,,,,,,,,
3/13/2020,75.274,118.0812,75.7969,60.723,47.177,256.95,,,,,,,,
3/16/2020,96.134,197.5119,161.5713,73.978,53.933,229.36,,,,,,,,
3/17/2020,77.823,150.1687,97.1993,66.043,51.549,238.34,,,,,,,,
3/18/2020,95.448,171.8889,156.0845,79.912,60.375,196.99,,,,,,,,
3/19/2020,78.205,129.3079,150.12,64.266,52.853,214.03,,,,,,,,
3/20/2020,74.565,78.5104,75.031,59.337,51.122,216.1,,,,,,,,
3/23/2020,68.232,81.1707,58.2128,57.598,47.991,233.15,,,,,,,,
3/24/2020,61.365,78.6378,56.3053,50.788,44.573,260.21,,,,,,,,
3/25/2020,63.513,78.9143,56.9697,53.322,44.883,262.07,,,,,,,,
3/26/2020,61.957,78.9764,54.7539,51.718,43.946,275.9,,,,,,,,
3/27/2020,76.093,97.2689,67.9165,60.193,45.035,252.62,,,,,,,,
3/30/2020,62.805,75.5399,59.6721,55.619,45.438,268.03,,,,,,,,
3/31/2020,54.861,71.704,50.6619,50.57,42.238,261.64,,,,,,,,
4/1/2020,67.288,87.4362,63.353,55.81,44.53,249.01,,,,,,,,
4/2/2020,63.335,80.7612,64.3773,53.647,44.663,247.28,,,,,,,,
4/3/2020,57.327,74.3074,55.312,51.443,44.1,244.61,,,,,,,,
4/6/2020,48.543,69.273,54.4767,45.49,40.978,271.13,,,,,,,,
4/7/2020,54.992,68.9805,58.9357,49.579,43.398,272.59,,,,,,,,
4/8/2020,51.396,61.5766,52.1137,46.786,42.152,278.58,,,,,,,,
4/9/2020,53.329,65.2348,54.8749,46.974,41.86,276.81,,,,,,,,
4/13/2020,53.67,76.4525,73.0953,47.331,41.265,274.1,,,,,,,,
4/14/2020,47.828,75.8104,64.5809,45.494,40.193,288.93,,,,,,,,
4/15/2020,49.52,51.3409,55.6402,46.255,41.419,282.49,,,,,,,,
4/16/2020,47.819,61.5586,47.8117,45.289,40.095,292.4,,,,,,,,
4/17/2020,44.449,43.7764,45.5671,42.647,39.84,295.65,,,,,,,,
4/20/2020,48.252,57.1182,42.9825,45.703,41.17,291.58,,,,,,,,
4/21/2020,52.853,62.9233,50.6383,49.658,42.61,281.09,,,,,,,,
4/22/2020,48.129,57.4218,41.9258,46.717,41.033,294.97,,,,,,,,
4/23/2020,45.741,54.5912,43.6844,47.019,41.479,289.4,,,,,,,,
4/24/2020,42.058,47.6358,36.2059,44.328,41.124,291.84,,,,,,,,
4/27/2020,40.939,45.9355,36.7551,41.504,39.18,290.9,,,,,,,,
4/28/2020,41.209,47.1842,35.5533,42.557,39.047,291.42,,,,,,,,
4/29/2020,38.135,41.1566,36.2446,40.239,37.237,303.71,,,,,,,,
4/30/2020,39.999,43.5122,38.8625,42.565,38.186,288.43,,,,,,,,
5/1/2020,44.406,49.281,42.564,44.631,40.504,279.06,,,,,,,,
5/4/2020,41.603,48.7072,38.1546,42.764,39.416,283.18,,,,,,,,
5/5/2020,39.94,45.0148,36.4961,40.953,38.654,288.35,,,,,,,,
5/6/2020,40.32,43.7413,36.3867,41.32,38.353,291.9,,,,,,,,
5/7/2020,37.045,40.0479,33.9483,39.694,37.506,299.59,,,,,,,,
5/8/2020,35.252,35.8637,32.5438,37.788,36.889,304.4,,,,,,,,
5/11/2020,35.547,39.4439,33.3539,37.591,36.488,304.39,,,,,,,,
5/12/2020,35.887,43.8926,39.9615,38.904,36.869,296.63,,,,,,,,
5/13/2020,39.183,53.7326,42.2216,40.671,37.869,294.23,,,,,,,,
5/14/2020,40.307,57.7547,45.0672,40.884,38.184,302.55,,,,,,,,
5/15/2020,40.604,41.4082,39.7947,42.172,39.911,292.54,,,,,,,,
5/18/2020,37.042,42.2483,33.0597,38.938,37.556,304.89,,,,,,,,
5/19/2020,36.622,42.1545,33.7936,38.748,37.569,306.25,,,,,,,,
5/20/2020,35.822,40.6535,31.7322,38.372,36.235,325.64,,,,,,,,
5/21/2020,37.437,42.3259,34.084,39.295,36.71,318.99,,,,,,,,
5/22/2020,35.983,40.8228,32.2872,38.282,36.65,319.36,,,,,,,,
5/26/2020,35.866,39.2151,32.1668,37.791,36.127,319.86,,,,,,,,
5/27/2020,35.91,38.6013,31.8841,37.374,36.128,318.53,,,,,,,,
5/28/2020,37.408,40.301,32.4424,38.26,36.378,319.97,,,,,,,,
5/29/2020,35.698,38.7701,31.2374,37.142,35.607,329.51,,,,,,,,
6/1/2020,36.199,39.4241,31.727,37.102,35.84,326.73,,,,,,,,
6/2/2020,35.362,37.039,30.1901,36.312,35.541,334.73,,,,,,,,
6/3/2020,35.58,35.9705,30.5817,36.068,34.409,346.3,,,,,,,,
6/4/2020,34.854,36.1234,29.4289,34.896,34.372,353.11,,,,,,,,
6/5/2020,35.526,37.0411,32.4807,34.033,33.385,357.22,,,,,,,,
6/8/2020,36.649,40.3607,35.352,35.27,34.228,349.25,,,,,,,,
6/9/2020,37.454,40.4465,34.8229,34.844,34.402,349.33,,,,,,,,
6/10/2020,38.339,39.5414,35.9862,36.554,34.763,347.92,,,,,,,,
6/11/2020,45.738,51.8949,44.8803,42.013,36.591,332.89,,,,,,,,
6/12/2020,42.778,48.308,40.2342,39.476,35.663,343.07,,,,,,,,
6/15/2020,45.394,46.27,40.176,39.104,35.773,350.01,,,,,,,,
6/16/2020,44.278,51.1257,43.5795,39.631,35.706,352.05,,,,,,,,
6/17/2020,41.424,46.433,42.5531,39.013,35.741,362.41,,,,,,,,
6/18/2020,41.154,47.2382,44.0253,38.498,34.782,358.88,,,,,,,,
6/19/2020,39.879,40.704,39.639,38.149,35.231,360.67,,,,,,,,
6/22/2020,41.55,46.8244,38.3041,38.003,34.668,364.29,,,,,,,,
6/23/2020,40.535,46.115,37.4367,37.779,34.97,366.64,,,,,,,,
6/24/2020,42.4,49.3484,39.4388,39.015,35.408,361.58,,,,,,,,
6/25/2020,40.579,47.6028,36.8864,37.77,35.164,366.55,,,,,,,,
6/26/2020,42.749,48.5563,42.2698,39.883,35.621,361.76,,,,,,,,
6/29/2020,40.914,48.666,40.9052,38.322,35.46,364.81,,,,,,,,
6/30/2020,38.478,44.8235,38.0058,37.621,34.642,368.03,,,,,,,,
7/1/2020,37.633,45.6465,37.0404,37.157,34.106,367.59,,,,,,,,
7/2/2020,36.275,43.7583,36.0483,35.07,33.288,373.22,,,,,,,,
7/6/2020,36.345,45.2054,40.502,35.384,33.161,385.46,,,,,,,,
7/7/2020,37.372,47.5089,41.3578,35.904,33.245,382.02,,,,,,,,
7/8/2020,37.145,46.4595,40.0895,36.753,33.796,391.93,,,,,,,,
7/9/2020,37.639,49.9377,41.818,36.058,33.858,394.53,,,,,,,,
7/10/2020,37.443,50.6113,49.2265,36.574,34.173,395.85,,,,,,,,
7/13/2020,40.038,68.9914,57.4611,36.787,34.441,388.62,,,,,,,,
7/14/2020,39.775,64.6319,61.6458,36.963,33.878,396.83,,,,,,,,
7/15/2020,34.641,46.1673,42.3451,35.822,34.631,375.43,,,,,,,,
7/16/2020,34.771,42.5148,43.9924,36.499,35.347,385.22,,,,,,,,
7/17/2020,31.173,31.4696,30.8737,35.324,34.166,383.59,,,,,,,,
7/20/2020,30.459,32.819,30.5509,32.987,32.754,391.48,,,,,,,,
7/21/2020,29.97,32.9001,29.8835,33.374,33.462,383.82,,,,,,,,
7/22/2020,29.814,32.5194,28.0766,32.886,32.936,392.6,,,,,,,,
7/23/2020,29.99,32.6507,28.5952,32.809,33.138,384.23,,,,,,,,
7/24/2020,32.015,34.6612,31.0668,35.429,34.271,367.68,,,,,,,,
7/27/2020,32.443,34.5295,31.5526,34.386,33.811,381.78,,,,,,,,
7/28/2020,31.74,34.0538,30.5235,35.515,34.307,376.36,,,,,,,,
7/29/2020,33.435,35.4443,31.8668,35.455,34.988,364.62,,,,,,,,
7/30/2020,33.329,35.981,31.3901,36.611,34.756,362.73,,,,,,,,
7/31/2020,32.997,36.2611,31.3405,37.104,35.496,353.72,,,,,,,,
8/3/2020,33.133,35.3687,30.6418,35.868,35.161,366.61,,,,,,,,
8/4/2020,32.842,34.9847,30.4474,36.26,35.504,370.33,,,,,,,,
8/5/2020,32.173,33.8076,30.2476,36.114,35.162,368.51,,,,,,,,
8/6/2020,31.267,32.8208,30.2547,35.749,35.329,369.23,,,,,,,,
8/7/2020,31.678,32.3256,28.6641,36.474,35.211,366.07,,,,,,,,
8/10/2020,31.859,32.1858,30.8858,35.631,34.805,365.41,,,,,,,,
8/11/2020,33.034,34.2575,31.3462,35.758,34.899,361.31,,,,,,,,
8/12/2020,31.523,31.7763,29.7395,35.661,34.52,374.81,,,,,,,,
8/13/2020,31.249,31.6157,28.376,35.135,34.35,374.76,,,,,,,,
8/14/2020,30.33,28.4418,26.9994,34.871,34.131,371.1,,,,,,,,
8/17/2020,29.928,29.983,27.7447,34.163,32.847,378.51,,,,,,,,
8/18/2020,29.639,29.2637,28.9898,33.238,33.279,377.22,,,,,,,,
8/19/2020,29.125,30.0203,27.4092,32.938,33.124,374.94,,,,,,,,
8/20/2020,29.33,30.1265,26.2937,33.351,33.4,372.17,,,,,,,,
8/21/2020,29.457,28.7832,28.5746,33.274,32.814,372.12,,,,,,,,
8/24/2020,30.517,32.3517,28.0379,33.606,32.67,377.99,,,,,,,,
8/25/2020,30.228,30.5631,27.0324,33.561,32.601,380.83,,,,,,,,
8/26/2020,30.835,31.4026,27.5296,33.166,32.721,385.92,,,,,,,,
8/27/2020,32.791,33.2706,30.0411,34.395,33.58,376.22,,,,,,,,
8/28/2020,33.17,33.1533,30.2523,34.911,33.392,379.47,,,,,,,,
8/31/2020,34.762,34.8199,32.1071,35.424,34.145,374.18,,,,,,,,
9/1/2020,35.629,35.7769,32.3234,35.474,34.037,386.9,,,,,,,,
9/2/2020,41.113,40.8451,36.4628,39.693,37.28,398.49,,,,,,,,
9/3/2020,44.144,47.242,40.0187,41.732,38.728,376.16,,,,,,,,
9/4/2020,42.133,47.1675,42.0135,41.249,37.468,367.42,,,,,,,,
9/8/2020,46.086,56.6639,51.126,43.332,38.388,347.35,,,,,,,,
9/9/2020,43.474,47.4098,42.9903,40.741,37.204,359.37,,,,,,,,
9/10/2020,41.694,47.1124,42.949,39.932,36.857,357,,,,,,,,
9/11/2020,40.675,42.031,40.6437,39.709,36.316,359.23,,,,,,,,
9/14/2020,39.539,44.2508,39.8722,38.04,35.812,367.94,,,,,,,,
9/15/2020,38.794,41.6657,38.6732,37.885,36.041,370.25,,,,,,,,
9/16/2020,39.228,42.7656,41.5723,38.107,36.068,362.38,,,,,,,,
9/17/2020,38.987,44.6244,45.1146,37.889,35.387,366.74,,,,,,,,
9/18/2020,37.609,37.7856,37.3064,37.075,34.939,366.34,,,,,,,,
9/21/2020,39.698,42.46,37.6602,38.101,34.915,362.62,,,,,,,,
9/22/2020,39.165,41.8871,36.9162,38.135,35.363,364.64,,,,,,,,
9/23/2020,40.162,42.8969,38.0199,39.251,36.07,357.56,,,,,,,,
9/24/2020,41.206,44.6805,38.5082,39.376,35.846,360.16,,,,,,,,
9/25/2020,39.258,41.7887,37.1254,38.261,35.389,360.48,,,,,,,,
9/28/2020,38.854,41.8793,37.3223,37.43,35.359,371.06,,,,,,,,
9/29/2020,38.905,41.9349,37.7052,37.709,35.324,374,,,,,,,,
9/30/2020,38.457,41.0994,37.1981,37.199,34.883,369.27,,,,,,,,
10/1/2020,39.104,40.1239,37.6652,38.45,35.513,382.01,,,,,,,,
10/2/2020,40.78,43.0999,40.6917,39.512,36.011,370,,,,,,,,
10/5/2020,39.881,43.4261,39.4257,38.742,36.305,382.11,,,,,,,,
10/6/2020,40.615,45.7389,42.2739,39.491,36.586,370.11,,,,,,,,
10/7/2020,39.883,44.8453,42.6084,38.424,36.38,375.8,,,,,,,,
10/8/2020,38.938,45.0556,42.0292,37.962,36.36,380.89,,,,,,,,
10/9/2020,37.281,43.2095,40.6987,37.006,35.61,388.99,,,,,,,,
10/12/2020,37.164,54.6726,50.475,36.286,35.275,399.04,,,,,,,,
10/13/2020,38.18,61.8431,59.0874,36.442,34.715,405.15,,,,,,,,
10/14/2020,35.448,37.7009,38.5855,33.862,34.621,398.03,,,,,,,,
10/15/2020,35.566,46.3346,39.8914,35.67,34.662,386.57,,,,,,,,
10/16/2020,34.734,34.9419,34.5278,35.494,34.844,386.9,,,,,,,,
10/19/2020,35.996,38.3513,33.816,35.513,34.579,385.31,,,,,,,,
10/20/2020,35.922,38.8642,34.2623,34.816,35.106,384.96,,,,,,,,
10/21/2020,36.038,38.4929,33.885,35.431,35.065,383,,,,,,,,
10/22/2020,35.474,37.2063,34.3553,35.544,34.595,375.5,,,,,,,,
10/23/2020,34.371,36.7473,32.7958,34.847,34.247,378.56,,,,,,,,
10/26/2020,38.514,41.6253,37.3853,36.781,35.07,367.49,,,,,,,,
10/27/2020,38.172,41.6028,36.7761,36.174,34.988,366.37,,,,,,,,
10/28/2020,41.757,46.9272,40.7298,38.565,36.022,362.86,,,,,,,,
10/29/2020,39.315,44.2054,38.1466,37.244,35.394,370.86,,,,,,,,
10/30/2020,41.082,46.0234,39.0511,38.106,36.105,361.21,,,,,,,,
11/2/2020,39.646,46.1751,38.0779,37.672,36.027,365.21,,,,,,,,
11/3/2020,36.933,42.5266,35.703,35.218,34.823,372.06,,,,,,,,
11/4/2020,33.526,36.0565,32.2399,33.088,33.948,383,,,,,,,,
11/5/2020,33.001,35.1973,29.9761,33.652,33.286,398.19,,,,,,,,
11/6/2020,32.599,33.1186,31.616,33.609,33.161,406.24,,,,,,,,
11/9/2020,31.583,34.1665,32.3118,32.789,31.97,406.33,,,,,,,,
11/10/2020,34.131,36.2912,33.7698,33.732,32.809,399.3,,,,,,,,
11/11/2020,30.385,33.0884,31.0642,32.548,31.876,418.05,,,,,,,,
11/12/2020,33.381,34.4597,34.6102,34.822,32.9,412.72,,,,,,,,
11/13/2020,31.529,33.0019,28.8515,33.561,32.199,419.59,,,,,,,,
11/16/2020,29.639,33.1007,28.7895,32.426,31.82,426.51,,,,,,,,
11/17/2020,29.826,33.8629,29.748,32.951,31.808,426.48,,,,,,,,
11/18/2020,29.309,32.2829,30.3777,32.666,31.77,423.81,,,,,,,,
11/19/2020,29.446,29.6146,28.2481,32.192,31.866,423.36,,,,,,,,
11/20/2020,29.307,29.5496,29.0426,32.032,31.478,423.59,,,,,,,,
11/23/2020,29.284,31.9209,28.5025,31.898,31.158,427.15,,,,,,,,
11/24/2020,29.446,31.9057,29.2204,31.71,31.657,424.27,,,,,,,,
11/25/2020,28.844,30.5809,28.2832,31.436,31.727,423.48,,,,,,,,
11/27/2020,28.728,30.6075,27.9026,30.867,30.773,437.77,,,,,,,,
11/30/2020,30.548,33.2674,31.698,32.17,31.026,437.73,,,,,,,,
12/1/2020,30.68,32.4549,29.9815,32.332,31.185,449.24,,,,,,,,
12/2/2020,30.277,31.8722,30.1274,32.243,31.491,451,,,,,,,,
12/3/2020,29.426,31.3406,29.3308,32.079,31.652,452.9,,,,,,,,
12/4/2020,28.691,30.7208,28.6437,31.593,31.143,464.39,,,,,,,,
12/7/2020,30.241,31.0678,29.3723,31.506,31.452,469.73,,,,,,,,
12/8/2020,30.029,30.0778,28.803,32.124,31.724,468.57,,,,,,,,
12/9/2020,30.666,32.9505,30.0358,32.481,32.391,452.89,,,,,,,,
12/10/2020,30.75,31.2464,28.5241,32.359,32.785,457.8,,,,,,,,
12/11/2020,30.618,34.5859,28.7419,32.968,33.09,452.63,,,,,,,,
12/14/2020,30.951,31.9052,28.5157,33.003,33.098,452.99,,,,,,,,
12/15/2020,29.878,29.2892,30.6819,33.099,32.665,469.3,,,,,,,,
12/16/2020,29.967,28.1933,27.9806,32.115,32.512,471.53,,,,,,,,
12/17/2020,30.6,44.6114,24.617,32.291,32.141,477.3,,,,,,,,
12/18/2020,31.367,28.6174,24.8567,32.378,32.149,477.24,,,,,,,,
12/21/2020,33.264,33.3961,30.1578,33.191,32.439,472.26,,,,,,,,
12/22/2020,34.168,32.5452,29.948,33.765,32.501,476.18,,,,,,,,
12/23/2020,31.949,30.8569,29.4755,33.331,33.09,474.62,,,,,,,,
12/24/2020,32.366,30.2227,28.8643,32.573,32.571,483.09,,,,,,,,
12/28/2020,33.05,30.4959,28.744,32.624,32.537,480.24,,,,,,,,
12/29/2020,33.648,30.9339,30.1717,32.789,32.578,484.01,,,,,,,,
12/30/2020,33.251,30.392,28.785,32.361,32.186,489.91,,,,,,,,
12/31/2020,33.383,30.828,29.6447,32.64,32.374,487.72,,,,,,,,
1/4/2021,35.576,35.9869,33.0241,34.022,32.379,500,,,,,,,,
1/5/2021,33.959,33.2422,30.6778,33.858,33.01,505.36,,,,,,,,
1/6/2021,35.263,32.3074,30.2239,34.272,33.297,490.22,,,,,,,,
1/7/2021,33.589,30.0741,28.1573,32.503,33.257,501.43,,,,,,,,
1/8/2021,33.633,28.7111,27.1716,33.145,32.851,508.74,,,,,,,,
1/11/2021,36.286,35.6568,36.7542,34.84,34.344,507.95,,,,,,,,
1/12/2021,36.373,32.217,31.9338,35.201,34.745,513.93,,,,,,,,
1/13/2021,35.257,29.1301,30.652,34.45,34.274,514.06,,,,,,,,
1/14/2021,34.681,34.8269,33.4182,34.693,34.38,544.65,,,,,,,,
1/15/2021,34.848,42.2129,42.2953,35.5,35.715,527.5,,,,,,,,
1/19/2021,36.314,37.4466,34.0071,34.677,35.273,549.5,,,,,,,,
1/20/2021,30.372,33.0738,32.7272,33.428,34.583,549.38,,,,,,,,
1/21/2021,31.906,32.3747,30.3978,32.549,34.686,570.74,,,,,,,,
1/22/2021,32.127,31.5229,32.1423,32.752,35.151,569.45,,,,,,,,
1/25/2021,32.111,35.241,34.4345,35.075,35.075,567.61,,,,,,,,
1/26/2021,32.769,33.8209,35.8055,35.089,36.313,549,,,,,,,,
1/27/2021,37.126,48.0885,44.0262,37.608,39.487,524.63,,,,,,,,
1/28/2021,34.879,40.0534,38.4865,36.386,38.7,547.22,,,,,,,,
1/29/2021,35.294,37.2983,41.0245,39.389,39.359,534.16,,,,,,,,
2/1/2021,33.853,40.3003,37.8054,37.087,38.754,554.39,,,,,,,,
2/2/2021,34.479,35.0383,33.4868,35.927,37.812,553.5,,,,,,,,
2/3/2021,34.573,39.8835,33.7338,35.926,36.932,542.91,,,,,,,,
2/4/2021,32.417,30.9706,28.2229,34.365,37.177,555.44,,,,,,,,
2/5/2021,31.543,29.1418,30.0332,34.486,36.532,552.81,,,,,,,,
2/8/2021,33.082,32.5831,24.1183,34.224,36.452,564,,,,,,,,
2/9/2021,31.4,29.3389,27.8787,33.248,36.456,565.5,,,,,,,,
2/10/2021,32.5,30.045,30.1726,34.381,36.595,566.89,,,,,,,,
2/11/2021,30.889,28.1081,31.1334,35.668,37.623,591.51,,,,,,,,
2/12/2021,34.443,33.8568,31.8347,37.491,38.371,597.99,,,,,,,,
2/16/2021,34.347,34.6345,32.1484,39.436,38.636,603.14,,,,,,,,
2/17/2021,36.254,35.8868,37.6658,37.325,38.621,587.58,,,,,,,,
2/18/2021,34.023,34.8183,33.2791,37.238,37.799,582.48,,,,,,,,
2/19/2021,32.971,28.2144,30.8665,37.994,37.943,594.4,,,,,,,,
2/22/2021,33.4,35.6062,35.6698,37.534,38.028,578.5,,,,,,,,
2/23/2021,34.992,36.102,37.3036,37.239,38.029,576.07,,,,,,,,
2/24/2021,34.337,35.4942,37.3888,36.782,37.436,595.01,,,,,,,,
2/25/2021,40.617,42.3228,39.2627,37.783,37.198,559.77,,,,,,,,
2/26/2021,39.729,39.7566,38.9373,36.944,36.747,567.09,,,,,,,,
3/1/2021,35.859,33.3044,31.0252,37.032,35.74,583.55,,,,,,,,
3/2/2021,34.328,34.1851,33.7863,36.341,36.266,563.14,,,,,,,,
3/3/2021,36.54,38.6481,36.3482,37.214,36.13,543.6,,,,,,,,
3/4/2021,41.084,46.9629,44.224,39.689,36.312,510.5,,,,,,,,
3/5/2021,37.502,41.228,39.7508,36.159,35.381,527.04,,,,,,,,
3/8/2021,40.638,50.9527,49.3323,37.428,36.022,502.19,,,,,,,,
3/9/2021,38.561,44.217,47.5225,36.276,35.867,539.52,,,,,,,,
3/10/2021,36.69,45.2659,40.7572,36.07,35.203,523.33,,,,,,,,
3/11/2021,35.902,49.0701,42.5278,35.06,35.696,544.4,,,,,,,,
3/12/2021,36.904,40.4975,36.6724,36.443,36.293,537.63,,,,,,,,
3/15/2021,35.601,44.8143,50.8048,36.774,35.718,547.19,,,,,,,,
3/16/2021,34.458,59.9988,37.1898,36.239,35.822,549.38,,,,,,,,
3/17/2021,34.364,43.952,64.5298,36.176,35.84,559.57,,,,,,,,
3/18/2021,36.099,57.4065,99.5595,36.37,35.623,539.19,,,,,,,,
3/19/2021,35.671,36.7909,40.1693,35.683,34.916,547.42,,,,,,,,
3/22/2021,35.526,33.4967,36.2269,34.208,34.663,575.99,,,,,,,,
3/23/2021,33.861,32.8274,30.9172,32.943,33.422,558.87,,,,,,,,
3/24/2021,35.035,35.8011,35.2223,32.74,33.522,578.58,,,,,,,,
3/25/2021,35.747,34.7219,34.5309,33.117,33.166,584,,,,,,,,
3/26/2021,37.285,34.7896,32.6055,33.65,33.924,625.67,,,,,,,,
3/29/2021,39.072,38.0174,33.8702,36.371,34.581,608,,,,,,,,
3/30/2021,39.095,41.4186,40.4019,37.403,35.633,601.29,,,,,,,,
3/31/2021,37.052,39.1549,34.6223,35.428,34.07,617.36,,,,,,,,
4/1/2021,37.918,39.322,38.4494,36.131,35.071,637.1,,,,,,,,
4/5/2021,37.462,41.9594,40.0842,35.45,34.352,640.49,,,,,,,,
4/6/2021,36.532,40.1254,35.4057,35.59,34.715,628,,,,,,,,
4/7/2021,35.699,34.0462,34.2782,34.314,34.175,626.56,,,,,,,,
4/8/2021,34.526,40.8132,31.1936,33.459,33.381,639.88,,,,,,,,
4/9/2021,32.89,33.5189,32.9567,32.915,33.526,634.32,,,,,,,,
4/12/2021,33.536,38.5374,37.7702,32.445,33.258,630.43,,,,,,,,
4/13/2021,32.68,42.6756,37.7141,32.053,32.985,629.12,,,,,,,,
4/14/2021,32.356,57.7198,38.67,32.312,32.675,630.99,,,,,,,,
4/15/2021,32.305,26.7785,30.169,30.142,31.574,642.09,,,,,,,,
4/16/2021,30.288,35.3836,33.4521,30.735,31.617,645.69,,,,,,,,
4/19/2021,35.266,35.4536,35.4284,31.815,31.884,630.11,,,,,,,,
4/20/2021,32.815,35.7845,36.3033,32.2,32.054,616.94,,,,,,,,
4/21/2021,28.974,30.0984,30.36,29.926,31.092,655.49,,,,,,,,
4/22/2021,29.672,31.775,29.6063,29.676,31.258,647.09,,,,,,,,
4/23/2021,29.313,30.1286,27.6342,30.266,31.071,670.91,,,,,,,,
4/26/2021,30.452,32.4266,29.8685,29.988,31.442,670.44,,,,,,,,
4/27/2021,30.999,31.9456,30.9292,30.032,31.795,672.81,,,,,,,,
4/28/2021,28.884,28.8579,27.4863,29.583,31.239,665.34,,,,,,,,
4/29/2021,28.621,28.5209,28.0072,29.251,31.466,662.48,,,,,,,,
4/30/2021,29.742,30.9049,29.8765,29.97,31.62,648.1,,,,,,,,
5/3/2021,28.151,28.1595,26.61,29.558,31.283,654.43,,,,,,,,
5/4/2021,28.716,35.6811,30.075,30.958,31.494,629,,,,,,,,
5/5/2021,27.668,31.0914,27.4851,30.472,31.663,641.88,,,,,,,,
5/6/2021,27.306,29.359,26.8305,31.062,31.749,644.34,,,,,,,,
5/7/2021,28.955,26.6839,25.9775,30.221,31.671,658.57,,,,,,,,
5/10/2021,28.203,35.0803,30.3833,31.411,31.676,627.26,,,,,,,,
5/11/2021,28.631,36.332,32.5853,31.313,32.085,630.66,,,,,,,,
5/12/2021,33.635,44.0919,37.8853,33.462,32.699,601.88,,,,,,,,
5/13/2021,32.834,38.8614,34.7797,32.23,32.141,623.09,,,,,,,,
5/14/2021,31.032,33.5186,30.4268,32.231,31.621,647.76,,,,,,,,
5/17/2021,33.027,41.6951,34.7613,32.722,32.375,635.35,,,,,,,,
5/18/2021,32.624,39.5738,34.7208,32.931,32.433,632.19,,,,,,,,
5/19/2021,34.169,41.4824,40.6985,34.08,33.247,630.78,,,,,,,,
5/20/2021,31.789,48.7651,45.4311,33.224,33.086,648.77,,,,,,,,
5/21/2021,30.132,31.8924,29.1871,32.584,32.734,639.22,,,,,,,,
5/24/2021,30.626,31.4121,29.3716,32.138,32.279,658.95,,,,,,,,
5/25/2021,30.157,32.0494,30.2712,31.637,31.681,672.29,,,,,,,,
5/26/2021,29.611,30.0656,28.7351,31.341,31.382,665.77,,,,,,,,
5/27/2021,29.78,33.6257,28.5749,31.022,30.848,665.09,,,,,,,,
