Date,ATM_1M,P25_1M,C25_1M,ATM_3M,ATM_1Y,LOC_SPOT,,,,,,,,,,,,,
3/2/2017,22.952,21.10481,20.24519,24.679,26.219,116,,,,,,,,,,,,,
3/3/2017,22.38,19.66637,19.14769,24.228,26.256,115.9,,,,,,,,,,,,,
3/6/2017,23.573,21.45669,20.41163,24.723,26.554,114.4,,,,,,,,,,,,,
3/7/2017,23.282,20.31038,19.38669,24.578,26.645,113.9,,,,,,,,,,,,,
3/8/2017,22.897,19.28687,19.05831,24.283,26.431,114.35,,,,,,,,,,,,,
3/9/2017,22.767,19.17969,18.78237,24.081,26.367,114.8,,,,,,,,,,,,,
3/10/2017,22.638,19.9305,19.70169,24.068,26.27,116.6,,,,,,,,,,,,,
3/13/2017,23.196,21.17669,21.06319,24.252,26.289,116.4,,,,,,,,,,,,,
3/14/2017,23.094,20.90488,21.19888,24.049,26.381,116.8,,,,,,,,,,,,,
3/15/2017,22.899,25.19269,25.55838,23.987,26.286,117.3,,,,,,,,,,,,,
3/16/2017,22.251,21.84813,21.78213,23.735,26.17,117.45,,,,,,,,,,,,,
3/17/2017,20.973,22.59038,21.117,22.972,25.896,118.8,,,,,,,,,,,,,
3/20/2017,20.985,22.55431,21.45363,23.059,25.72,119.6,,,,,,,,,,,,,
3/21/2017,22.387,23.44488,22.27519,23.17,26.063,117.6,,,,,,,,,,,,,
3/22/2017,22.337,23.60469,22.261,23.255,25.903,119.1,,,,,,,,,,,,,
3/23/2017,22.731,23.60163,21.89469,23.134,25.669,120.2,,,,,,,,,,,,,
3/24/2017,23.111,24.479,22.83488,23.27,25.668,122.95,,,,,,,,,,,,,
3/27/2017,24.089,25.24931,24.49969,23.771,25.905,122.05,,,,,,,,,,,,,
3/28/2017,24.408,26.129,24.84488,24.085,25.992,123.6,,,,,,,,,,,,,
3/29/2017,24.22,25.76263,24.80331,23.907,25.839,123.6,,,,,,,,,,,,,
3/30/2017,23.543,24.61513,24.08919,23.601,25.755,124.05,,,,,,,,,,,,,
3/31/2017,22.643,24.522,23.34581,23.264,25.546,124.4,,,,,,,,,,,,,
4/3/2017,23.712,25.91369,24.99231,23.586,25.677,123.65,,,,,,,,,,,,,
4/4/2017,23.664,25.73669,25.25881,23.625,25.635,124.35,,,,,,,,,,,,,
4/5/2017,24.053,26.50569,25.77463,23.761,25.614,123.45,,,,,,,,,,,,,
4/6/2017,24.527,27.38131,26.72731,24.109,25.701,122.95,,,,,,,,,,,,,
4/7/2017,24.402,27.09369,26.27031,24.144,25.705,123.95,,,,,,,,,,,,,
4/10/2017,25.468,29.1175,28.0625,24.916,25.944,122.8,,,,,,,,,,,,,
4/11/2017,27.33,30.27481,29.34013,26.089,26.372,121.7,,,,,,,,,,,,,
4/12/2017,27.738,32.24531,30.81413,26.27,26.465,121.8,,,,,,,,,,,,,
4/13/2017,27.499,33.414,32.13919,26.26,26.393,122,,,,,,,,,,,,,
4/18/2017,29.162,54.4775,51.68419,26.99,26.768,121.95,,,,,,,,,,,,,
4/19/2017,25.282,31.209,30.13181,25.372,26.638,119.7,,,,,,,,,,,,,
4/20/2017,22.224,25.32263,24.98069,24.387,26.036,120.8,,,,,,,,,,,,,
4/21/2017,21.788,22.63438,21.143,23.92,25.62,121.6,,,,,,,,,,,,,
4/24/2017,18.601,19.13388,17.89963,23.076,24.921,122.65,,,,,,,,,,,,,
4/25/2017,17.449,17.69119,16.42213,22.475,24.533,123.1,,,,,,,,,,,,,
4/26/2017,17.784,17.93763,16.86981,22.199,24.498,121.85,,,,,,,,,,,,,
4/27/2017,17.257,17.34288,15.98331,21.893,24.191,122.5,,,,,,,,,,,,,
4/28/2017,17.431,17.53431,15.503,21.394,24.564,121.35,,,,,,,,,,,,,
5/2/2017,18.219,17.2195,15.51631,21.594,24.02,123.45,,,,,,,,,,,,,
5/3/2017,18.456,17.84288,16.3265,21.626,24.064,123,,,,,,,,,,,,,
5/4/2017,18.358,17.23713,16.355,21.974,24.045,122.95,,,,,,,,,,,,,
5/5/2017,18.406,17.56331,16.17931,21.362,24.06,122.7,,,,,,,,,,,,,
5/8/2017,18.731,17.75738,17.535,21.561,23.967,122.1,,,,,,,,,,,,,
5/9/2017,17.98,17.36863,15.5865,20.946,23.355,123.85,,,,,,,,,,,,,
5/10/2017,18.093,16.77819,15.24681,21.052,23.477,123,,,,,,,,,,,,,
5/11/2017,18.091,16.93713,16.239,21.178,23.725,122.65,,,,,,,,,,,,,
5/12/2017,17.363,15.73213,14.86081,20.893,23.618,123.55,,,,,,,,,,,,,
5/15/2017,17.584,18.09331,16.60881,20.97,23.598,123.95,,,,,,,,,,,,,
5/16/2017,17.322,18.19831,16.86088,20.935,23.533,123.5,,,,,,,,,,,,,
5/17/2017,18.987,26.14563,23.41238,21.837,24.143,120.75,,,,,,,,,,,,,
5/18/2017,20.084,26.3235,25.18619,22.597,24.705,120.5,,,,,,,,,,,,,
5/19/2017,19.285,19.38812,17.90719,22.269,24.576,120.45,,,,,,,,,,,,,
5/22/2017,19.616,19.78319,18.42763,22.195,24.917,119.15,,,,,,,,,,,,,
5/23/2017,19.033,19.00819,17.51769,21.133,24.694,119.6,,,,,,,,,,,,,
5/24/2017,19.218,18.70538,17.58081,21.262,24.825,119.3,,,,,,,,,,,,,
5/25/2017,19.286,18.58213,17.57037,21.153,24.7,119.9,,,,,,,,,,,,,
5/26/2017,19.39,18.26813,17.53281,21.15,24.754,119.8,,,,,,,,,,,,,
5/29/2017,20.306,18.9305,18.29413,21.389,24.883,119.25,,,,,,,,,,,,,
5/30/2017,20.492,19.102,17.77069,21.861,25.109,119.05,,,,,,,,,,,,,
5/31/2017,20.719,19.17719,18.04981,21.88,25.153,117.5,,,,,,,,,,,,,
6/1/2017,20.279,18.44881,17.356,21.478,25.059,118.7,,,,,,,,,,,,,
6/2/2017,19.949,18.10419,16.938,21.24,24.881,118.95,,,,,,,,,,,,,
6/5/2017,20.882,19.47269,17.86413,21.471,24.828,118.25,,,,,,,,,,,,,
6/6/2017,20.85,19.79388,17.86938,21.388,24.922,118,,,,,,,,,,,,,
6/7/2017,20.686,19.11888,18.09719,21.183,24.706,118.8,,,,,,,,,,,,,
6/8/2017,19.738,17.34719,16.05038,20.381,24.258,119.6,,,,,,,,,,,,,
6/9/2017,18.948,15.74569,15.59988,19.972,24.124,119.9,,,,,,,,,,,,,
6/12/2017,24.681,33.5625,32.04413,22.599,25.306,115.2,,,,,,,,,,,,,
6/13/2017,22.115,24.04538,22.88413,21.536,24.735,116.7,,,,,,,,,,,,,
6/14/2017,21.735,26.14169,23.55813,21.381,24.716,116.7,,,,,,,,,,,,,
6/15/2017,23.465,34.36738,31.56238,22.21,25.298,114.6,,,,,,,,,,,,,
6/16/2017,21.615,23.69038,21.17613,21.429,24.994,116,,,,,,,,,,,,,
6/19/2017,21.818,23.54588,21.62588,21.048,24.435,117.45,,,,,,,,,,,,,
6/20/2017,23.406,25.28313,22.99631,21.647,24.586,116.15,,,,,,,,,,,,,
6/21/2017,23.848,25.68888,23.153,22.13,24.633,116.8,,,,,,,,,,,,,
6/22/2017,23.845,25.83581,23.43213,22.112,24.486,117.3,,,,,,,,,,,,,
6/23/2017,25.411,27.13713,24.81963,22.797,24.558,120,,,,,,,,,,,,,
6/26/2017,24.514,27.27563,24.96619,22.415,24.473,119.6,,,,,,,,,,,,,
6/27/2017,24.686,27.43669,25.02438,22.622,24.519,118.6,,,,,,,,,,,,,
6/28/2017,25.976,29.08169,26.9725,23.28,24.632,117.95,,,,,,,,,,,,,
6/29/2017,30.189,34.68462,32.05662,25.311,25.51,113.55,,,,,,,,,,,,,
6/30/2017,28.523,32.99931,30.6845,24.915,25.273,114.1,,,,,,,,,,,,,
7/3/2017,27.759,32.50819,31.1455,24.87,25.412,114.65,,,,,,,,,,,,,
7/4/2017,27.514,32.60019,30.88313,24.561,25.354,114.3,,,,,,,,,,,,,
7/5/2017,27.124,33.10437,31.23038,24.275,25.102,115.3,,,,,,,,,,,,,
7/6/2017,27.001,33.40531,31.5805,24.196,25.102,115.35,,,,,,,,,,,,,
7/7/2017,26.609,33.21638,31.444,24.072,25.02,116.5,,,,,,,,,,,,,
7/10/2017,25.993,34.19769,32.62512,23.746,24.87,117.7,,,,,,,,,,,,,
7/11/2017,25.363,34.764,33.11819,23.541,24.724,117.5,,,,,,,,,,,,,
7/12/2017,24.35,36.01769,34.03281,22.992,24.384,119.8,,,,,,,,,,,,,
7/13/2017,24.107,35.80531,34.07781,22.943,24.272,120.4,,,,,,,,,,,,,
7/14/2017,23.114,36.08888,34.38031,22.508,24.081,121.6,,,,,,,,,,,,,
7/17/2017,23.204,45.6005,42.78038,22.312,23.977,121.65,,,,,,,,,,,,,
7/18/2017,23.427,52.62681,49.08288,22.279,23.882,122.7,,,,,,,,,,,,,
7/19/2017,18.343,29.32313,27.33131,19.576,22.702,129.8,,,,,,,,,,,,,
7/20/2017,17.919,31.206,26.55631,19.564,22.645,132.1,,,,,,,,,,,,,
7/21/2017,18.178,19.60263,17.48763,19.696,22.543,131.6,,,,,,,,,,,,,
7/24/2017,19.11,22.1835,17.708,20.746,22.669,131.7,,,,,,,,,,,,,
7/25/2017,19.056,20.54287,17.39138,20.659,22.606,131.5,,,,,,,,,,,,,
7/26/2017,18.973,23.59931,16.8535,20.257,22.423,132.35,,,,,,,,,,,,,
7/27/2017,18.632,24.05488,16.69413,20.216,22.194,132.9,,,,,,,,,,,,,
7/28/2017,20.228,23.064,21.45581,21.416,22.859,129.85,,,,,,,,,,,,,
7/31/2017,22.053,24.72731,22.38438,22.413,23.065,128.15,,,,,,,,,,,,,
8/1/2017,20.163,22.26088,21.97013,21.711,22.845,127.95,,,,,,,,,,,,,
8/2/2017,20.282,22.67813,21.60981,21.905,22.989,127.05,,,,,,,,,,,,,
8/3/2017,19.743,21.45419,22.075,21.829,22.758,128.3,,,,,,,,,,,,,
8/4/2017,19.259,20.6805,21.00563,21.685,22.263,129.85,,,,,,,,,,,,,
8/7/2017,19.374,21.22219,22.12431,21.652,22.577,131.05,,,,,,,,,,,,,
8/8/2017,18.951,20.531,21.3895,21.37,22.527,131.3,,,,,,,,,,,,,
8/9/2017,19.78,23.28331,23.75188,21.918,23.05,130.4,,,,,,,,,,,,,
8/10/2017,20.576,24.81063,24.84588,22.405,23.545,129.15,,,,,,,,,,,,,
8/11/2017,22.557,27.26431,23.30913,23.628,23.899,127.25,,,,,,,,,,,,,
8/14/2017,20.637,25.95781,22.02513,22.313,23.752,128.9,,,,,,,,,,,,,
8/15/2017,19.48,24.07181,21.76969,22.024,23.446,129.9,,,,,,,,,,,,,
8/16/2017,19.717,24.13388,23.03363,21.956,22.952,130.65,,,,,,,,,,,,,
8/17/2017,19.329,27.0965,26.42781,21.817,23.359,129.95,,,,,,,,,,,,,
8/18/2017,20.981,23.83888,19.62331,22.742,23.644,129.1,,,,,,,,,,,,,
8/21/2017,20.926,23.41431,20.7065,22.599,23.585,128.2,,,,,,,,,,,,,
8/22/2017,19.674,25.84763,17.97231,21.918,23.178,130.55,,,,,,,,,,,,,
8/23/2017,19.419,25.604,24.4715,21.763,23.401,130.1,,,,,,,,,,,,,
8/24/2017,19.236,25.05538,25.71313,21.898,23.547,129.7,,,,,,,,,,,,,
8/25/2017,18.788,24.94669,26,21.756,23.682,129.6,,,,,,,,,,,,,
8/28/2017,19.503,22.41513,18.26612,21.99,23.599,128.45,,,,,,,,,,,,,
8/29/2017,19.52,24.93588,18.62638,22.121,23.765,128.8,,,,,,,,,,,,,
8/30/2017,19.376,25.10513,17.81019,21.922,23.819,129,,,,,,,,,,,,,
8/31/2017,18.706,20.44831,23.97063,21.674,23.531,130.5,,,,,,,,,,,,,
9/1/2017,18.365,23.29081,16.57069,21.386,23.5,132.1,,,,,,,,,,,,,
9/4/2017,19.143,23.61338,18.36788,21.978,23.68,130.6,,,,,,,,,,,,,
9/5/2017,19.351,24.67738,19.35469,22.207,23.846,130.85,,,,,,,,,,,,,
9/6/2017,19.665,26.1665,18.686,22.465,23.95,131.15,,,,,,,,,,,,,
9/7/2017,19.298,20.16781,17.467,22.268,24.12,133.2,,,,,,,,,,,,,
9/8/2017,20.176,18.98588,17.52369,22.605,24.31,133.15,,,,,,,,,,,,,
9/11/2017,22.625,21.62413,18.17463,22.201,24.288,135.35,,,,,,,,,,,,,
9/12/2017,23.09,23.58913,20.15919,22.294,24.542,134.8,,,,,,,,,,,,,
9/13/2017,22.821,22.36519,19.762,22.223,24.59,135,,,,,,,,,,,,,
9/14/2017,22.364,21.00169,20.4535,21.963,24.504,135.75,,,,,,,,,,,,,
9/15/2017,21.774,24.65363,21.38919,21.987,24.639,135.85,,,,,,,,,,,,,
9/18/2017,20.738,24.3275,20.88181,21.558,24.277,139,,,,,,,,,,,,,
9/19/2017,21.302,25.06613,20.87781,21.599,24.252,140.65,,,,,,,,,,,,,
9/20/2017,23.049,24.9435,21.66831,22.225,24.676,138.6,,,,,,,,,,,,,
9/21/2017,23.173,25.05863,21.95281,22.377,24.689,138.1,,,,,,,,,,,,,
9/22/2017,22.536,25.07188,21.8365,22.217,24.946,138.95,,,,,,,,,,,,,
9/25/2017,23.531,26.60469,23.27238,23.281,25.194,137.1,,,,,,,,,,,,,
9/26/2017,23.468,27.14663,23.611,23.563,25.368,137.45,,,,,,,,,,,,,
9/27/2017,24.334,28.44438,25.07713,23.579,25.279,141.05,,,,,,,,,,,,,
9/28/2017,24.225,28.35331,25.30288,23.344,25.07,143.15,,,,,,,,,,,,,
9/29/2017,24.007,28.08763,25.30631,23.373,24.934,144.05,,,,,,,,,,,,,
10/2/2017,24.601,29.2495,26.55819,23.479,25.288,145.6,,,,,,,,,,,,,
10/3/2017,24.547,29.4085,26.8,23.643,25.175,144.8,,,,,,,,,,,,,
10/4/2017,24.604,30.5485,27.27131,23.62,25.228,145.1,,,,,,,,,,,,,
10/5/2017,24.989,31.11138,28.22231,23.801,25.361,143.6,,,,,,,,,,,,,
10/6/2017,25.249,32.01613,28.59031,24.051,25.558,143.4,,,,,,,,,,,,,
10/9/2017,25.214,34.74219,31.40469,24.035,25.541,145.2,,,,,,,,,,,,,
10/10/2017,25.451,34.50969,32.5795,24.209,25.721,144.25,,,,,,,,,,,,,
10/11/2017,24.894,34.79231,31.99388,24.097,25.677,144.65,,,,,,,,,,,,,
10/12/2017,24.731,35.12881,32.55681,23.979,25.622,145.45,,,,,,,,,,,,,
10/13/2017,23.223,34.31138,32.76581,23.349,25.478,148.3,,,,,,,,,,,,,
10/16/2017,23.71,47.66063,40.02413,23.677,25.278,149,,,,,,,,,,,,,
10/17/2017,24.105,54.92631,53.02781,23.818,25.334,148.5,,,,,,,,,,,,,
10/18/2017,21.664,32.77931,31.2105,23.131,25.308,145.05,,,,,,,,,,,,,
10/19/2017,20.772,32.60513,30.803,22.821,25.297,148.5,,,,,,,,,,,,,
10/20/2017,19.792,21.185,19.53663,22.692,25.273,148.5,,,,,,,,,,,,,
10/23/2017,18.96,20.13538,18.10413,22.028,25.029,151.8,,,,,,,,,,,,,
10/24/2017,18.371,19.162,17.66981,21.801,24.922,151.15,,,,,,,,,,,,,
10/25/2017,18.875,20.0445,18.20631,22.016,25.069,150.45,,,,,,,,,,,,,
10/26/2017,18.779,19.75487,17.67813,22.009,24.879,152.25,,,,,,,,,,,,,
10/27/2017,18.551,19.42038,17.75763,21.817,24.897,153.3,,,,,,,,,,,,,
10/30/2017,19.338,20.25081,18.52981,22.339,25.086,152.75,,,,,,,,,,,,,
10/31/2017,18.947,20.05888,18.00213,22.259,25.003,154.8,,,,,,,,,,,,,
11/1/2017,18.698,19.35919,17.80788,22.111,24.872,156.45,,,,,,,,,,,,,
11/2/2017,18.76,19.332,17.38369,22.337,24.922,155.75,,,,,,,,,,,,,
11/3/2017,18.772,19.37131,17.598,22.17,24.859,157.6,,,,,,,,,,,,,
11/6/2017,19.19,20.28681,18.56988,22.187,24.895,158.2,,,,,,,,,,,,,
11/7/2017,19.04,20.00931,18.8905,22.318,24.957,158.45,,,,,,,,,,,,,
11/8/2017,19.569,20.98481,19.225,22.71,25.17,156.35,,,,,,,,,,,,,
11/9/2017,21.525,25.13088,22.588,23.687,25.721,153.45,,,,,,,,,,,,,
11/10/2017,21.663,24.57281,21.90269,24.004,25.866,153,,,,,,,,,,,,,
11/13/2017,22.618,27.8115,25.27119,24.565,26.12,152.65,,,,,,,,,,,,,
11/14/2017,22.453,28.87563,26.00481,24.516,26.193,152.95,,,,,,,,,,,,,
11/15/2017,23.208,32.46919,29.41931,24.869,26.332,151,,,,,,,,,,,,,
11/16/2017,21.985,27.92119,26.26581,24.498,26.306,153.55,,,,,,,,,,,,,
11/17/2017,20.913,22.83519,20.149,24.07,26.416,152.85,,,,,,,,,,,,,
11/20/2017,20.211,21.44663,18.63781,23.595,26.206,154.55,,,,,,,,,,,,,
11/21/2017,19.934,20.41937,18.19063,22.927,25.923,157,,,,,,,,,,,,,
11/22/2017,20.309,20.568,18.01581,22.864,25.956,155.25,,,,,,,,,,,,,
11/23/2017,19.864,19.967,17.4635,22.798,25.895,155.85,,,,,,,,,,,,,
11/24/2017,19.486,18.66319,16.9775,22.407,25.84,155.8,,,,,,,,,,,,,
11/27/2017,20.467,19.41931,17.56662,22.536,25.961,155.25,,,,,,,,,,,,,
11/28/2017,20.372,19.13081,17.15981,22.556,25.932,155.2,,,,,,,,,,,,,
11/29/2017,28.679,35.531,29.36131,26.047,27.262,147.95,,,,,,,,,,,,,
11/30/2017,25.864,29.67138,24.90988,24.813,26.895,147.6,,,,,,,,,,,,,
12/1/2017,27.708,33.35669,27.55088,25.979,27.247,144.15,,,,,,,,,,,,,
12/4/2017,28.509,36.9175,30.286,26.881,27.705,143.2,,,,,,,,,,,,,
12/5/2017,25.964,29.34869,25.07731,25.596,27.33,145.4,,,,,,,,,,,,,
12/6/2017,26.625,31.32038,26.28738,25.969,27.573,144.2,,,,,,,,,,,,,
12/7/2017,25.819,28.65381,24.66413,25.414,27.242,145.75,,,,,,,,,,,,,
12/8/2017,24.741,25.2675,21.67463,24.614,27.038,146.85,,,,,,,,,,,,,
12/11/2017,25.414,30.71738,25.718,24.828,27.117,146.75,,,,,,,,,,,,,
12/12/2017,24.735,28.80513,26.07981,24.455,27.007,147.75,,,,,,,,,,,,,
12/13/2017,24.632,30.281,27.86463,24.492,26.946,147.55,,,,,,,,,,,,,
12/14/2017,24.207,28.16719,24.95431,24.31,26.925,146.25,,,,,,,,,,,,,
12/15/2017,23.1,25.498,22.309,23.784,26.68,145.85,,,,,,,,,,,,,
12/18/2017,22.063,24.50488,21.52319,23.147,26.37,148.8,,,,,,,,,,,,,
12/19/2017,22.787,24.58269,21.57488,23.027,26.226,149.15,,,,,,,,,,,,,
12/20/2017,23.931,25.8045,22.71313,23.662,26.542,147.8,,,,,,,,,,,,,
12/21/2017,23.694,25.99,24.13469,23.556,26.468,147.75,,,,,,,,,,,,,
12/22/2017,23.624,26.13131,22.73819,23.536,26.491,147,,,,,,,,,,,,,
12/27/2017,25.341,28.13131,24.9845,24.414,26.669,146.5,,,,,,,,,,,,,
12/28/2017,25.454,28.86369,25.52838,24.818,26.836,145.55,,,,,,,,,,,,,
12/29/2017,25.593,28.87169,25.56181,25.31,26.901,145.15,,,,,,,,,,,,,
1/2/2018,26.05,31.16919,27.11488,25.186,26.745,146,,,,,,,,,,,,,
1/3/2018,25.094,30.2755,26.99288,24.273,26.398,148.2,,,,,,,,,,,,,
1/4/2018,24.388,29.38913,27.021,23.787,26.188,149.85,,,,,,,,,,,,,
1/5/2018,23.608,29.25519,26.65469,23.329,26.01,151.85,,,,,,,,,,,,,
1/8/2018,24.254,32.39869,30.04481,23.481,26.005,153.75,,,,,,,,,,,,,
1/9/2018,24.566,34.15519,31.71663,23.699,25.999,153.35,,,,,,,,,,,,,
1/10/2018,25.211,36.51431,34.56763,24.226,26.219,150.35,,,,,,,,,,,,,
1/11/2018,25.558,37.90763,36.23269,24.349,26.435,148.2,,,,,,,,,,,,,
1/12/2018,25.546,38.36419,37.42388,24.577,26.55,149.35,,,,,,,,,,,,,
1/15/2018,26.053,48.50431,47.48388,24.865,26.409,151.8,,,,,,,,,,,,,
1/16/2018,26.4,55.90481,55.28938,25.127,26.503,153.65,,,,,,,,,,,,,
1/17/2018,20.772,31.23913,30.43519,22.363,25.096,161.25,,,,,,,,,,,,,
1/18/2018,21.269,33.48163,30.7565,22.629,25.073,166.6,,,,,,,,,,,,,
1/19/2018,20.767,21.59719,20.59781,22.452,25.305,166.9,,,,,,,,,,,,,
1/22/2018,21.577,22.40419,21.36481,23.646,22.954,166.55,,,,,,,,,,,,,
1/23/2018,21.674,22.44488,21.32413,23.815,23.533,167,,,,,,,,,,,,,
1/24/2018,22.536,23.2615,22.32819,24.527,25.753,163.3,,,,,,,,,,,,,
1/25/2018,22.895,23.4675,22.787,24.856,25.414,163.75,,,,,,,,,,,,,
1/26/2018,22.864,23.39838,22.10319,24.965,24.573,165.8,,,,,,,,,,,,,
1/29/2018,23.768,25.26388,23.838,25.546,25.539,164.2,,,,,,,,,,,,,
1/30/2018,24.756,26.76819,25.54931,26.104,25.962,163.1,,,,,,,,,,,,,
1/31/2018,24.447,25.80931,24.71313,25.943,26.049,163.2,,,,,,,,,,,,,
2/1/2018,24.009,25.85819,23.80369,25.91,26.34,162.25,,,,,,,,,,,,,
2/2/2018,24.499,26.04113,24.30513,26.37,27.112,158.15,,,,,,,,,,,,,
2/5/2018,25.431,28.2455,27.18631,26.845,27.529,157.15,,,,,,,,,,,,,
2/6/2018,31.17,40.522,33.00713,29.899,27.987,152.15,,,,,,,,,,,,,
2/7/2018,25.235,28.4125,25.12738,27.089,27.1,155.7,,,,,,,,,,,,,
2/8/2018,35.715,52.36313,40.569,32.627,29.384,148,,,,,,,,,,,,,
2/9/2018,35.21,49.07588,38.3295,33.178,29.812,147.2,,,,,,,,,,,,,
2/12/2018,30.089,42.95781,33.92869,30.085,28.761,150.85,,,,,,,,,,,,,
2/13/2018,28.572,39.70738,32.05013,29.246,28.669,149.4,,,,,,,,,,,,,
2/14/2018,24.085,30.6435,25.644,26.638,27.35,152.7,,,,,,,,,,,,,
2/15/2018,24.064,29.726,25.8275,26.496,27.071,154.3,,,,,,,,,,,,,
2/16/2018,22.741,25.61469,21.71269,25.754,26.787,155.8,,,,,,,,,,,,,
2/19/2018,24.333,26.54088,22.8705,25.994,26.914,154.25,,,,,,,,,,,,,
2/20/2018,25.055,27.59213,23.50881,25.918,26.61,159.25,,,,,,,,,,,,,
2/21/2018,24.927,27.5265,23.26881,25.671,26.554,159.35,,,,,,,,,,,,,
2/22/2018,25.662,27.98738,24.048,25.93,26.82,157.55,,,,,,,,,,,,,
2/23/2018,24.956,27.00181,23.30288,25.484,26.643,158.55,,,,,,,,,,,,,
2/26/2018,24.089,25.24881,21.95031,24.53,26.209,161.5,,,,,,,,,,,,,
2/27/2018,24.062,24.867,21.93738,24.312,26.007,162.1,,,,,,,,,,,,,
2/28/2018,24.626,25.46369,22.2615,24.444,26.117,161.3,,,,,,,,,,,,,
3/1/2018,26.616,28.23913,24.69981,25.672,26.364,158.5,,,,,,,,,,,,,
3/2/2018,29.939,34.90688,28.84763,27.61,27.414,154.35,,,,,,,,,,,,,
3/5/2018,26.788,28.86138,23.9275,25.429,26.696,159.8,,,,,,,,,,,,,
3/6/2018,26.311,27.76719,23.94619,25.483,26.719,162.35,,,,,,,,,,,,,
3/7/2018,26.688,29.208,24.9745,25.505,26.611,165.65,,,,,,,,,,,,,
3/8/2018,26.168,27.88813,23.08388,25.074,26.504,167.05,,,,,,,,,,,,,
3/9/2018,24.413,24.48588,21.67813,24.172,25.96,169.2,,,,,,,,,,,,,
3/12/2018,24.925,29.08781,24.69281,24.22,25.843,171.9,,,,,,,,,,,,,
3/13/2018,26.073,32.3265,27.93681,24.78,26.115,169.55,,,,,,,,,,,,,
3/14/2018,26.033,34.46419,28.51069,24.963,26.284,170.1,,,,,,,,,,,,,
3/15/2018,25.223,32.95581,30.11581,24.29,25.91,173.65,,,,,,,,,,,,,
3/16/2018,26.108,27.47,23.9035,23.913,25.886,174.2,,,,,,,,,,,,,
3/19/2018,26.686,29.64581,25.45581,24.85,25.98,171.45,,,,,,,,,,,,,
3/20/2018,26.824,29.44763,25.583,24.806,26.274,173.65,,,,,,,,,,,,,
3/21/2018,26.636,29.43638,25.36881,24.669,26.18,174.3,,,,,,,,,,,,,
3/22/2018,30.376,34.2095,29.08119,27.51,27.576,169.1,,,,,,,,,,,,,
3/23/2018,32.736,36.3776,31.3791,29.4,28.235,163.5,,,,,,,,,,,,,
3/26/2018,31.708,36.516,31.5583,29.204,28.172,163.4,,,,,,,,,,,,,
3/27/2018,29.913,34.3679,29.9849,27.991,27.667,166.6,,,,,,,,,,,,,
3/28/2018,35.346,41.637,35.6156,31.616,29.084,159.05,,,,,,,,,,,,,
3/29/2018,33.692,39.1902,33.7341,30.203,28.61,160.15,,,,,,,,,,,,,
4/3/2018,34.557,43.0184,36.3076,30.456,28.705,162.3,,,,,,,,,,,,,
4/4/2018,37.068,46.2229,39.7149,32.049,29.465,157,,,,,,,,,,,,,
4/5/2018,36.378,42.0438,35.5865,32.149,28.66,164,,,,,,,,,,,,,
4/6/2018,33.557,42.7159,36.3478,30.282,28.734,161.2,,,,,,,,,,,,,
4/9/2018,36.196,46.7543,39.015,32.186,28.664,162.75,,,,,,,,,,,,,
4/10/2018,32.35,44.067,37.5552,29.182,28.255,165.55,,,,,,,,,,,,,
4/11/2018,31.965,44.6458,37.7083,29.017,28.141,165.8,,,,,,,,,,,,,
4/12/2018,31.412,45.0923,40.1645,28.7,27.947,167.65,,,,,,,,,,,,,
4/13/2018,30.767,46.6397,40.045,28.24,27.749,167.5,,,,,,,,,,,,,
4/16/2018,30.738,56.2504,49.007,28.101,27.589,166.3,,,,,,,,,,,,,
4/17/2018,28.648,57.8768,52.9818,25.892,26.753,169.75,,,,,,,,,,,,,
4/18/2018,30.649,36.5152,35.0961,25.518,26.581,166.25,,,,,,,,,,,,,
4/19/2018,28.764,49.2983,45.9154,27.047,27.134,160.75,,,,,,,,,,,,,
4/20/2018,27.231,30.1522,26.5967,26.771,27.337,158.05,,,,,,,,,,,,,
4/23/2018,26.562,29.9136,25.5174,27.383,26.996,159.9,,,,,,,,,,,,,
4/24/2018,26.678,29.549,25.6902,27.521,26.98,159.95,,,,,,,,,,,,,
4/25/2018,27.581,30.6876,26.7599,27.745,27.24,158.6,,,,,,,,,,,,,
4/26/2018,26.073,28.2603,25.2756,27.104,26.873,160.7,,,,,,,,,,,,,
4/27/2018,26.234,28.4427,25.2739,27.351,26.992,159.25,,,,,,,,,,,,,
4/30/2018,26.962,29.6768,26.4414,27.6,27.203,157.5,,,,,,,,,,,,,
5/2/2018,26.166,28.4078,25.2972,27.126,26.945,159.75,,,,,,,,,,,,,
5/3/2018,26.167,28.4088,25.2371,27.113,26.946,159.5,,,,,,,,,,,,,
5/4/2018,25.213,26.9533,23.7286,26.746,26.956,161.6,,,,,,,,,,,,,
5/7/2018,25.095,27.1914,23.8545,26.489,26.828,163.2,,,,,,,,,,,,,
5/8/2018,25.42,26.8133,23.587,26.632,26.808,162.8,,,,,,,,,,,,,
5/9/2018,24.168,25.3175,21.9528,26.027,26.626,165.6,,,,,,,,,,,,,
5/10/2018,23.075,23.4407,21.3358,25.301,26.305,167.3,,,,,,,,,,,,,
5/11/2018,22.439,22.9621,20.3478,25.011,26.331,167.25,,,,,,,,,,,,,
5/14/2018,22.279,24.5826,21.8947,24.639,26.178,169.25,,,,,,,,,,,,,
5/15/2018,22.924,26.2009,24.4437,24.752,26.24,169.1,,,,,,,,,,,,,
